LEMMA,USES_TOT,USERS_TOT,AGE,COEF_VAR,SUBSET,START,END,USES,EDGES,NODES,COMMUNITIES,MODULARITY,DENSITY,CENT_DEGREE,CENT_EV,SUBSETTING,DIFF_START_METHOD,DIFF_START_LIMIT,SKIP,STAMP
gorpcore,582,388,881,1.9643219588099263,four,2018-07-29,2018-12-19,84,28,95,NA,NA,0.003135498320268757,0.029085559076505205,0.9819239528151623,time,edges,3,FALSE,2020-03-15T15:32:01Z
gorpcore,582,388,881,1.9643219588099263,full,2016-07-21,2018-12-19,582,143,474,NA,NA,6.378176822686684e-4,0.022665814445154628,0.9917388223231316,time,edges,3,FALSE,2020-03-15T15:32:01Z
halfalogue,245,230,3128,1.310858949131785,one,2010-05-17,2012-07-08,163,67,189,NA,NA,0.001885624226049758,0.008799230421004979,0.9916494501988832,time,edges,3,FALSE,2020-03-15T15:32:08Z
halfalogue,245,230,3128,1.310858949131785,two,2012-07-09,2014-08-30,49,20,62,NA,NA,0.005288207297726071,0.027949475947325986,0.9765622547731552,time,edges,3,FALSE,2020-03-15T15:32:09Z
halfalogue,245,230,3128,1.310858949131785,three,2014-08-31,2016-10-20,11,5,16,NA,NA,0.020833333333333332,0.04888888888888889,0.9704133169733503,time,edges,3,FALSE,2020-03-15T15:32:09Z
halfalogue,245,230,3128,1.310858949131785,four,2016-10-21,2018-12-12,22,15,34,NA,NA,0.013368983957219251,0.017447199265381085,0.9870558261758408,time,edges,3,FALSE,2020-03-15T15:32:09Z
halfalogue,245,230,3128,1.310858949131785,full,2010-05-20,2018-12-12,245,107,296,NA,NA,0.0012253779202931747,0.01237575409365125,0.9924319641546883,time,edges,3,FALSE,2020-03-15T15:32:09Z
helicopter parenting,26393,18913,4142,2.6620803706808682,one,2009-03-02,2011-08-17,1350,507,1387,NA,NA,2.637353033892327e-4,0.007317297901713486,0.9973119053628624,time,edges,3,FALSE,2020-03-15T15:32:12Z
helicopter parenting,26393,18913,4142,2.6620803706808682,two,2011-08-18,2014-01-30,3852,1676,4325,NA,NA,8.961943822087233e-5,0.010666778413792691,0.997984188088307,time,edges,3,FALSE,2020-03-15T15:32:12Z
helicopter parenting,26393,18913,4142,2.6620803706808682,three,2014-01-31,2016-07-15,10721,3293,10323,NA,NA,3.09045161568116e-5,0.0021491137851024564,0.9988747564227395,time,edges,3,FALSE,2020-03-15T15:32:12Z
helicopter parenting,26393,18913,4142,2.6620803706808682,four,2016-07-16,2018-12-30,10440,5276,10872,NA,NA,4.4640170779282005e-5,0.0022552637070856144,0.9991725748540381,time,edges,3,FALSE,2020-03-15T15:32:12Z
helicopter parenting,26393,18913,4142,2.6620803706808682,full,2007-08-28,2018-12-30,26393,10733,25747,NA,NA,1.6191412284313017e-5,0.002353200070224549,0.9994066663655464,time,edges,3,FALSE,2020-03-15T15:32:13Z
hyperlocal,209937,64347,4288,0.9783702911081873,one,2007-09-10,2010-07-08,25168,13742,12569,NA,NA,8.699274720284956e-5,0.029753057435026403,0.9948720456654838,time,edges,3,FALSE,2020-03-15T15:32:23Z
hyperlocal,209937,64347,4288,0.9783702911081873,two,2010-07-09,2013-05-05,99223,34109,33450,NA,NA,3.0485247581028358e-05,0.02375269966047496,0.9969061109819707,time,edges,3,FALSE,2020-03-15T15:32:24Z
hyperlocal,209937,64347,4288,0.9783702911081873,three,2013-05-06,2016-03-03,47492,22273,29353,NA,NA,2.5851665254870702e-5,0.019700902907916845,0.9979538985408624,time,edges,3,FALSE,2020-03-15T15:32:24Z
hyperlocal,209937,64347,4288,0.9783702911081873,four,2016-03-04,2018-12-30,38022,16576,26548,NA,NA,2.3519737983762177e-5,0.008527673517461308,0.998844719271622,time,edges,3,FALSE,2020-03-15T15:32:24Z
hyperlocal,209937,64347,4288,0.9783702911081873,full,2007-04-04,2018-12-30,209937,83801,88450,NA,NA,1.0711700880779547e-5,0.012510769724893173,0.9985457959911702,time,edges,3,FALSE,2020-03-15T15:32:27Z
incel,169294,90261,3540,3.009074833565566,one,2011-08-29,2013-06-29,303,159,317,NA,NA,0.0015872698957792597,0.028566135234738024,0.9891064362315303,time,edges,3,FALSE,2020-03-15T15:32:46Z
incel,169294,90261,3540,3.009074833565566,two,2013-06-30,2015-04-30,1742,1059,1584,NA,NA,4.2233771703133676e-4,0.03845222194598404,0.9934433533982053,time,edges,3,FALSE,2020-03-15T15:32:46Z
incel,169294,90261,3540,3.009074833565566,three,2015-05-01,2017-03-01,4514,3025,3995,NA,NA,1.8958349915361151e-4,0.01133052859208693,0.9958328096725627,time,edges,3,FALSE,2020-03-15T15:32:49Z
incel,169294,90261,3540,3.009074833565566,four,2017-03-02,2018-12-31,162684,143545,145180,NA,NA,6.8104761583844695e-6,0.002989511233528566,0.9994262361098628,time,edges,3,FALSE,2020-03-15T15:32:53Z
incel,169294,90261,3540,3.009074833565566,full,2009-04-22,2018-12-31,169294,147670,148542,NA,NA,6.6926276680598345e-6,0.002948740207174549,0.9994160486043255,time,edges,3,FALSE,2020-03-15T15:32:56Z
Kushnergate,757,655,608,4.758929675849155,one,2017-03-13,2017-07-14,682,432,688,NA,NA,9.139839545039099e-4,0.24398212594471247,0.9746378911864373,time,edges,3,FALSE,2020-03-15T15:32:57Z
Kushnergate,757,655,608,4.758929675849155,two,2017-07-15,2017-11-14,20,12,22,NA,NA,0.025974025974025972,0.07256235827664399,0.9143816528153931,time,edges,3,FALSE,2020-03-15T15:32:57Z
Kushnergate,757,655,608,4.758929675849155,three,2017-11-15,2018-03-17,37,25,35,NA,NA,0.02100840336134454,0.08434256055363322,0.916799801378134,time,edges,3,FALSE,2020-03-15T15:32:57Z
Kushnergate,757,655,608,4.758929675849155,four,2018-03-18,2018-07-18,14,22,29,NA,NA,0.0270935960591133,0.2308673469387755,0.8984571338231874,time,edges,3,FALSE,2020-03-15T15:32:57Z
Kushnergate,757,655,608,4.758929675849155,full,2016-11-17,2018-07-18,757,487,764,NA,NA,8.354319200181153e-4,0.21963553538577285,0.9771664075681846,time,edges,3,FALSE,2020-03-15T15:32:57Z
levidrome,4759,1002,447,1.258783752794989,one,2017-10-09,2018-01-29,1496,834,1121,NA,NA,6.642665987001402e-4,0.1463412786989796,0.9837137969021102,time,edges,3,FALSE,2020-03-15T15:32:58Z
levidrome,4759,1002,447,1.258783752794989,two,2018-01-30,2018-05-21,830,721,525,NA,NA,0.002620865139949109,0.21152249286172134,0.9578718831151434,time,edges,3,FALSE,2020-03-15T15:32:58Z
levidrome,4759,1002,447,1.258783752794989,three,2018-05-22,2018-09-09,1533,1476,552,NA,NA,0.004852836739524974,0.22513759836100672,0.9427524319268472,time,edges,3,FALSE,2020-03-15T15:32:58Z
levidrome,4759,1002,447,1.258783752794989,four,2018-09-10,2018-12-30,900,811,344,NA,NA,0.006873347345582751,0.2372565852663431,0.9344211777584553,time,edges,3,FALSE,2020-03-15T15:32:58Z
levidrome,4759,1002,447,1.258783752794989,full,2017-10-09,2018-12-30,4759,3382,2090,NA,NA,7.746203054963227e-4,0.18504872109279705,0.980101093569204,time,edges,3,FALSE,2020-03-15T15:32:59Z
libtard,481314,166153,4096,1.4020090346841603,one,2008-09-29,2011-04-23,10269,5272,4654,NA,NA,2.434534706019313e-4,0.021145143262651527,0.9890404551588288,time,edges,3,FALSE,2020-03-15T15:33:29Z
libtard,481314,166153,4096,1.4020090346841603,two,2011-04-24,2013-11-14,30409,24778,21767,NA,NA,5.2298477563837034e-5,0.005277356815754556,0.9953741638699115,time,edges,3,FALSE,2020-03-15T15:33:29Z
libtard,481314,166153,4096,1.4020090346841603,three,2013-11-15,2016-06-07,67566,65134,48811,NA,NA,2.7338912622222e-5,0.01113863401107808,0.9978414035218002,time,edges,3,FALSE,2020-03-15T15:33:30Z
libtard,481314,166153,4096,1.4020090346841603,four,2016-06-08,2018-12-30,373051,497362,282669,NA,NA,6.224690637114305e-6,0.027119332921957808,0.9993739755464255,time,edges,3,FALSE,2020-03-15T15:33:42Z
libtard,481314,166153,4096,1.4020090346841603,full,2007-10-13,2018-12-30,481314,590552,330947,NA,NA,5.391909071767792e-6,0.024087735331210777,0.99944018016836,time,edges,3,FALSE,2020-03-15T15:33:53Z
lifehack,1024263,280829,4402,0.9586692877123808,one,2008-02-25,2010-11-11,10651,1956,4274,NA,NA,1.0710295167192855e-4,0.01265036192126978,0.9977225787007449,time,edges,3,FALSE,2020-03-15T15:34:52Z
lifehack,1024263,280829,4402,0.9586692877123808,two,2010-11-12,2013-07-28,125426,21998,38369,NA,NA,1.4942854091598263e-5,0.039563340150209445,0.9985780326546837,time,edges,3,FALSE,2020-03-15T15:34:53Z
lifehack,1024263,280829,4402,0.9586692877123808,three,2013-07-29,2016-04-14,414039,72983,173042,NA,NA,2.437368359470014e-6,0.020056508525345604,0.9995183034287418,time,edges,3,FALSE,2020-03-15T15:34:55Z
lifehack,1024263,280829,4402,0.9586692877123808,four,2016-04-15,2018-12-30,474024,70691,149034,NA,NA,3.1827045398668536e-6,0.006901374684282588,0.9990018492199225,time,edges,3,FALSE,2020-03-15T15:34:58Z
lifehack,1024263,280829,4402,0.9586692877123808,full,2006-12-11,2018-12-30,1024263,166162,342098,NA,NA,1.4198154903062943e-6,0.012315298294467673,0.9995023085387353,time,edges,3,FALSE,2020-03-15T15:35:03Z
lituation,171576,105704,3037,0.7174907875763938,one,2014-01-13,2015-04-11,38287,10781,30751,NA,NA,1.1401308120589904e-5,0.008899457201401282,0.9992107806718864,time,edges,3,FALSE,2020-03-15T15:35:17Z
lituation,171576,105704,3037,0.7174907875763938,two,2015-04-12,2016-07-07,70586,18734,61117,NA,NA,5.015492270384288e-6,0.0019257706478424874,0.9997507868029787,time,edges,3,FALSE,2020-03-15T15:35:18Z
lituation,171576,105704,3037,0.7174907875763938,three,2016-07-08,2017-10-03,33215,10722,33436,NA,NA,9.590917578166112e-6,0.001126976360503336,0.9995979755961725,time,edges,3,FALSE,2020-03-15T15:35:18Z
lituation,171576,105704,3037,0.7174907875763938,four,2017-10-04,2018-12-30,29465,14764,31634,NA,NA,1.4753992042609673e-5,0.004095007803498563,0.9992014162785332,time,edges,3,FALSE,2020-03-15T15:35:19Z
lituation,171576,105704,3037,0.7174907875763938,full,2010-09-06,2018-12-30,171576,54626,138982,NA,NA,2.8280391096709104e-6,0.0029148579383762117,0.9997925378332092,time,edges,3,FALSE,2020-03-15T15:35:20Z
man bun,549692,427250,3592,1.6566509225814856,one,2009-07-20,2011-11-29,1804,558,1746,NA,NA,1.8314477298909991e-4,0.002970418962077487,0.9993290788494116,time,edges,3,FALSE,2020-03-15T15:35:42Z
man bun,549692,427250,3592,1.6566509225814856,two,2011-11-30,2014-04-10,6756,2401,7133,NA,NA,4.7196370475271575e-5,0.0019861723751678547,0.9991962342230195,time,edges,3,FALSE,2020-03-15T15:35:42Z
man bun,549692,427250,3592,1.6566509225814856,three,2014-04-11,2016-08-20,355527,139963,348638,NA,NA,1.1515029245498058e-6,0.0027524367634638963,0.9998346000719158,time,edges,3,FALSE,2020-03-15T15:35:48Z
man bun,549692,427250,3592,1.6566509225814856,four,2016-08-21,2018-12-30,185595,101175,207563,NA,NA,2.3484181444379707e-6,0.0015875456257459526,0.9997858408836312,time,edges,3,FALSE,2020-03-15T15:35:51Z
man bun,549692,427250,3592,1.6566509225814856,full,2009-02-28,2018-12-30,549692,243431,542704,NA,NA,8.265148068357586e-7,0.0018943203598499642,0.9998979229613028,time,edges,3,FALSE,2020-03-15T15:35:59Z
mankles,2383,1891,4083,1.8977455805491863,one,2009-05-11,2011-10-08,409,223,505,NA,NA,8.761590444758762e-4,0.00608032564877803,0.9971969230154264,time,edges,3,FALSE,2020-03-15T15:36:01Z
mankles,2383,1891,4083,1.8977455805491863,two,2011-10-09,2014-03-06,607,322,783,NA,NA,5.258808504244609e-4,0.007155892491545712,0.9948384295524941,time,edges,3,FALSE,2020-03-15T15:36:01Z
mankles,2383,1891,4083,1.8977455805491863,three,2014-03-07,2016-08-01,1052,578,1127,NA,NA,4.5547603549876204e-4,0.026655209184494384,0.9925014381025865,time,edges,3,FALSE,2020-03-15T15:36:01Z
mankles,2383,1891,4083,1.8977455805491863,four,2016-08-02,2018-12-29,309,204,416,NA,NA,0.0011816496756255792,0.020554507185367978,0.9921675345721755,time,edges,3,FALSE,2020-03-15T15:36:01Z
mankles,2383,1891,4083,1.8977455805491863,full,2007-10-25,2018-12-29,2383,1324,2743,NA,NA,1.7603325805385395e-4,0.010951226856617834,0.9969172600574112,time,edges,3,FALSE,2020-03-15T15:36:01Z
microapartment,1298,834,3506,1.3132602237204671,one,2012-12-17,2014-06-20,237,138,270,NA,NA,0.001900041305245766,0.05033097939497796,0.9835624756652277,time,edges,3,FALSE,2020-03-15T15:36:03Z
microapartment,1298,834,3506,1.3132602237204671,two,2014-06-21,2015-12-23,251,81,243,NA,NA,0.001377410468319559,0.008990164606242744,0.9872816987270774,time,edges,3,FALSE,2020-03-15T15:36:03Z
microapartment,1298,834,3506,1.3132602237204671,three,2015-12-24,2017-06-26,430,57,271,NA,NA,7.790077900779009e-4,0.006652949245541838,0.9889926087576477,time,edges,3,FALSE,2020-03-15T15:36:03Z
microapartment,1298,834,3506,1.3132602237204671,four,2017-06-27,2018-12-28,355,88,297,NA,NA,0.001001001001001001,0.021029264061358657,0.9844018554257741,time,edges,3,FALSE,2020-03-15T15:36:03Z
microapartment,1298,834,3506,1.3132602237204671,full,2009-05-23,2018-12-28,1298,374,1054,NA,NA,3.3697883160248754e-4,0.013445958681792807,0.995558292791694,time,edges,3,FALSE,2020-03-15T15:36:03Z
microflat,426,369,3556,2.35018405593435,one,2014-11-17,2015-11-27,163,107,176,NA,NA,0.003474025974025974,0.24649795918367348,0.9515767172799069,time,edges,3,FALSE,2020-03-15T15:36:04Z
microflat,426,369,3556,2.35018405593435,two,2015-11-28,2016-12-06,47,9,41,NA,NA,0.00548780487804878,0.045625,0.9564786662082388,time,edges,3,FALSE,2020-03-15T15:36:04Z
microflat,426,369,3556,2.35018405593435,three,2016-12-07,2017-12-15,76,69,94,NA,NA,0.007892930679478381,0.11700774656029599,0.9357381238126404,time,edges,3,FALSE,2020-03-15T15:36:04Z
microflat,426,369,3556,2.35018405593435,four,2017-12-16,2018-12-25,96,51,99,NA,NA,0.005256648113790971,0.07715535193669304,0.9690721649484536,time,edges,3,FALSE,2020-03-15T15:36:04Z
microflat,426,369,3556,2.35018405593435,full,2009-03-31,2018-12-25,426,248,445,NA,NA,0.0012551877720417045,0.09693561805048291,0.9809804713469611,time,edges,3,FALSE,2020-03-15T15:36:04Z
monthiversary,23607,17179,4119,0.8283525169198007,one,2008-09-15,2011-04-13,2610,1358,2831,NA,NA,1.6950146847185315e-4,0.006900073668044301,0.9979222823310294,time,edges,3,FALSE,2020-03-15T15:36:06Z
monthiversary,23607,17179,4119,0.8283525169198007,two,2011-04-14,2013-11-07,9548,4380,10181,NA,NA,4.226062299877136e-5,0.0014313573747206472,0.9992244006361795,time,edges,3,FALSE,2020-03-15T15:36:07Z
monthiversary,23607,17179,4119,0.8283525169198007,three,2013-11-08,2016-06-03,7774,2389,7655,NA,NA,4.0773922849047564e-5,0.004989927576461691,0.9988536659187048,time,edges,3,FALSE,2020-03-15T15:36:07Z
monthiversary,23607,17179,4119,0.8283525169198007,four,2016-06-04,2018-12-30,3636,1336,4158,NA,NA,7.72933176108543e-5,0.005095931292858272,0.9986461410223726,time,edges,3,FALSE,2020-03-15T15:36:07Z
monthiversary,23607,17179,4119,0.8283525169198007,full,2007-09-20,2018-12-30,23607,9336,24011,NA,NA,1.6194160350391952e-5,0.0015873704920603504,0.9996711722302333,time,edges,3,FALSE,2020-03-15T15:36:07Z
monthversary,46338,29939,4237,1.0033329909669912,one,2009-10-05,2012-01-26,7330,7983,8182,NA,NA,1.1926149838156634e-4,0.002998083290380947,0.9987309321589333,time,edges,3,FALSE,2020-03-15T15:36:11Z
monthversary,46338,29939,4237,1.0033329909669912,two,2012-01-27,2014-05-18,25845,22018,28147,NA,NA,2.779259321508654e-5,0.004040424570183724,0.9993440725515983,time,edges,3,FALSE,2020-03-15T15:36:11Z
monthversary,46338,29939,4237,1.0033329909669912,three,2014-05-19,2016-09-08,9388,3482,9138,NA,NA,4.1703642419124574e-5,0.003187275992822116,0.9992553139979374,time,edges,3,FALSE,2020-03-15T15:36:11Z
monthversary,46338,29939,4237,1.0033329909669912,four,2016-09-09,2018-12-30,3719,1230,3564,NA,NA,9.686158998536209e-5,0.0029912637045431145,0.9985243192641795,time,edges,3,FALSE,2020-03-15T15:36:11Z
monthversary,46338,29939,4237,1.0033329909669912,full,2007-05-25,2018-12-30,46338,34237,46852,NA,NA,1.5597274059533483e-5,0.0024283725093106954,0.9996045767953273,time,edges,3,FALSE,2020-03-15T15:36:12Z
neckbuds,3112,1271,2871,2.9861480527618944,one,2015-08-24,2016-06-20,383,21,306,NA,NA,2.2500803600128579e-4,0.019510884170921797,0.9918944025817836,time,edges,3,FALSE,2020-03-15T15:36:13Z
neckbuds,3112,1271,2871,2.9861480527618944,two,2016-06-21,2017-04-17,1282,82,709,NA,NA,1.6335572502051908e-4,0.026003263749241917,0.9925356937913833,time,edges,3,FALSE,2020-03-15T15:36:13Z
neckbuds,3112,1271,2871,2.9861480527618944,three,2017-04-18,2018-02-12,986,61,462,NA,NA,2.864091801185077e-4,0.011669435020539147,0.9944729590056824,time,edges,3,FALSE,2020-03-15T15:36:13Z
neckbuds,3112,1271,2871,2.9861480527618944,four,2018-02-13,2018-12-10,452,44,274,NA,NA,5.88219566321756e-4,0.021468153336285205,0.9891896589137034,time,edges,3,FALSE,2020-03-15T15:36:13Z
neckbuds,3112,1271,2871,2.9861480527618944,full,2011-01-30,2018-12-10,3112,200,1349,NA,NA,1.099836564286547e-4,0.023646417596351117,0.9945558342610448,time,edges,3,FALSE,2020-03-15T15:36:13Z
newsjacking,20930,11868,3721,1.5559065056114216,one,2010-11-29,2012-12-06,2071,1415,1838,NA,NA,4.1908467168936435e-4,0.11014710323007175,0.9895322954433339,time,edges,3,FALSE,2020-03-15T15:36:16Z
newsjacking,20930,11868,3721,1.5559065056114216,two,2012-12-07,2014-12-14,7995,4501,6761,NA,NA,9.848075763450139e-5,0.03067528710479325,0.9965467946496017,time,edges,3,FALSE,2020-03-15T15:36:16Z
newsjacking,20930,11868,3721,1.5559065056114216,three,2014-12-15,2016-12-22,6189,2451,4650,NA,NA,1.13378527466885e-4,0.032373686803727035,0.9964551332290901,time,edges,3,FALSE,2020-03-15T15:36:17Z
newsjacking,20930,11868,3721,1.5559065056114216,four,2016-12-23,2018-12-30,4665,1793,3444,NA,NA,1.5120986444916936e-4,0.043428056893355285,0.9951876244375535,time,edges,3,FALSE,2020-03-15T15:36:17Z
newsjacking,20930,11868,3721,1.5559065056114216,full,2008-10-22,2018-12-30,20930,9987,15126,NA,NA,4.3653148265315156e-5,0.04346335250324431,0.9976535525857424,time,edges,3,FALSE,2020-03-15T15:36:17Z
ovary-acting,8168,7558,3502,1.7443276950837467,one,2010-04-26,2012-06-26,956,399,1081,NA,NA,3.417617432418543e-4,0.02143732853223594,0.9929717511837789,time,edges,3,FALSE,2020-03-15T15:36:19Z
ovary-acting,8168,7558,3502,1.7443276950837467,two,2012-06-27,2014-08-27,2827,963,3303,NA,NA,8.829592171865123e-5,0.010817462463327293,0.9976509968465643,time,edges,3,FALSE,2020-03-15T15:36:20Z
ovary-acting,8168,7558,3502,1.7443276950837467,three,2014-08-28,2016-10-28,2738,380,2882,NA,NA,4.576635888388858e-5,0.001516717567285743,0.998962632194901,time,edges,3,FALSE,2020-03-15T15:36:20Z
ovary-acting,8168,7558,3502,1.7443276950837467,four,2016-10-29,2018-12-29,1633,475,1893,NA,NA,1.3262392099969958e-4,0.017053974898202737,0.9961008838202129,time,edges,3,FALSE,2020-03-15T15:36:20Z
ovary-acting,8168,7558,3502,1.7443276950837467,full,2009-05-28,2018-12-29,8168,2222,9039,NA,NA,2.7198899431175778e-5,0.003956420926107716,0.9991419653192991,time,edges,3,FALSE,2020-03-15T15:36:20Z
overparenting,6415,5069,3912,2.0919508000307063,one,2009-05-25,2011-10-18,647,246,684,NA,NA,5.265726541830418e-4,0.020000471608119377,0.9908136809177772,time,edges,3,FALSE,2020-03-15T15:36:21Z
overparenting,6415,5069,3912,2.0919508000307063,two,2011-10-19,2014-03-13,1436,618,1350,NA,NA,3.393460176262252e-4,0.034155932434370574,0.992375514775731,time,edges,3,FALSE,2020-03-15T15:36:21Z
overparenting,6415,5069,3912,2.0919508000307063,three,2014-03-14,2016-08-06,2631,681,2342,NA,NA,1.242106422802812e-4,0.013978297828158811,0.9950026063061322,time,edges,3,FALSE,2020-03-15T15:36:21Z
overparenting,6415,5069,3912,2.0919508000307063,four,2016-08-07,2018-12-30,1679,680,1650,NA,NA,2.4992189940643546e-4,0.05709213846273225,0.9922497899523658,time,edges,3,FALSE,2020-03-15T15:36:21Z
overparenting,6415,5069,3912,2.0919508000307063,full,2008-04-14,2018-12-30,6415,2218,5836,NA,NA,6.513364731392714e-5,0.016475821450940568,0.9977737344189785,time,edges,3,FALSE,2020-03-15T15:36:21Z
overtourism,11764,5123,2896,1.1528674007286064,one,2016-08-15,2017-03-20,284,131,223,NA,NA,0.002646143901749283,0.15570976381787194,0.9652251747497134,time,edges,3,FALSE,2020-03-15T15:36:23Z
overtourism,11764,5123,2896,1.1528674007286064,two,2017-03-21,2017-10-23,1659,671,994,NA,NA,6.798089645628049e-4,0.10415810978967577,0.9854623442708184,time,edges,3,FALSE,2020-03-15T15:36:23Z
overtourism,11764,5123,2896,1.1528674007286064,three,2017-10-24,2018-05-27,3816,1529,2282,NA,NA,2.937423466574657e-4,0.029311386343276454,0.9918769628413648,time,edges,3,FALSE,2020-03-15T15:36:23Z
overtourism,11764,5123,2896,1.1528674007286064,four,2018-05-28,2018-12-30,5978,2558,4175,NA,NA,1.467883590748546e-4,0.016268224656755523,0.9939727153457459,time,edges,3,FALSE,2020-03-15T15:36:24Z
overtourism,11764,5123,2896,1.1528674007286064,full,2011-01-25,2018-12-30,11764,4646,6504,NA,NA,1.0984616996715869e-4,0.035110068434093596,0.9957380096034527,time,edges,3,FALSE,2020-03-15T15:36:24Z
Pizzagate,257012,90137,3923,2.4422662305513545,one,2010-12-06,2012-12-11,568,209,659,NA,NA,4.8198661507026854e-4,0.004083480381740745,0.998250088136942,time,edges,3,FALSE,2020-03-15T15:36:50Z
Pizzagate,257012,90137,3923,2.4422662305513545,two,2012-12-12,2014-12-18,2082,577,1998,NA,NA,1.4461131136143655e-4,0.0071198435108847545,0.9977628974131126,time,edges,3,FALSE,2020-03-15T15:36:50Z
Pizzagate,257012,90137,3923,2.4422662305513545,three,2014-12-19,2016-12-24,66113,25572,34858,NA,NA,2.104612879348879e-5,0.0422241907814243,0.9983818956906548,time,edges,3,FALSE,2020-03-15T15:36:50Z
Pizzagate,257012,90137,3923,2.4422662305513545,four,2016-12-25,2018-12-30,188170,175222,118950,NA,NA,1.2384069808322026e-5,0.02253108019547158,0.9985878627764188,time,edges,3,FALSE,2020-03-15T15:36:53Z
Pizzagate,257012,90137,3923,2.4422662305513545,full,2008-04-03,2018-12-30,257012,199471,142980,NA,NA,9.757357488819346e-6,0.025501160336592003,0.9989607618585548,time,edges,3,FALSE,2020-03-15T15:36:57Z
